レース馬番ID,レースID,レース日付,開催回数,競馬場コード,競馬場名,開催日数,競争条件,レース記号/[抽],レース記号/(馬齢),レース記号/牝,レース記号/(父),レース記号/(別定),レース記号/(混),レース記号/(ハンデ),レース記号/(抽),レース記号/(市),レース記号/(定量),レース記号/牡,レース記号/関東配布馬,レース記号/(指),レース記号/関西配布馬,レース記号/九州産馬,レース記号/見習騎手,レース記号/せん,レース記号/(国際),レース記号/[指],レース記号/(特指),レース番号,重賞回次,レース名,リステッド・重賞競走,障害区分,芝・ダート区分,芝・ダート区分2,右左回り・直線区分,内・外・襷区分,距離(m),天候,馬場状態1,馬場状態2,発走時刻,着順,着順注記,枠番,馬番,馬名,性別,馬齢,斤量,騎手,タイム,着差,1コーナー,2コーナー,3コーナー,4コーナー,上り,単勝,人気,馬体重,場体重増減,東西・外国・地方区分,調教師,馬主,賞金(万円)
19860501020702,198605010207,1986-01-26,1,5,東京,2,4歳新馬,,(馬齢),,,,(混),,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,2000,晴,良,,13:20,7.0,,2,2,サバンナベラミ,牝,4,53.0,郷原洋行,2:05.4,1.3/4,,14.0,9.0,5.0,49.7,21.3,8.0,454.0,0.0,東,田中朋次,サバンナ,
19860501020704,198605010207,1986-01-26,1,5,東京,2,4歳新馬,,(馬齢),,,,(混),,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,2000,晴,良,,13:20,8.0,,3,4,モガミラッキー,牡,4,55.0,小島太,2:05.5,1/2,,10.0,14.0,12.0,49.0,16.8,7.0,488.0,0.0,東,森安弘昭,早坂太吉,
19860501020708,198605010207,1986-01-26,1,5,東京,2,4歳新馬,,(馬齢),,,,(混),,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,2000,晴,良,,13:20,9.0,,5,8,ファーストリドン,牡,4,55.0,蛯沢誠治,2:05.6,1/2,,7.0,7.0,8.0,50.2,24.2,9.0,440.0,0.0,東,成宮明光,長谷川泰一,
19860501020703,198605010207,1986-01-26,1,5,東京,2,4歳新馬,,(馬齢),,,,(混),,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,2000,晴,良,,13:20,10.0,,3,3,ウエスタンショウリ,牡,4,55.0,東信二,2:05.9,1.3/4,,13.0,12.0,11.0,49.7,82.9,12.0,476.0,0.0,東,柴田欣也,西川,
19860501020701,198605010207,1986-01-26,1,5,東京,2,4歳新馬,,(馬齢),,,,(混),,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,2000,晴,良,,13:20,11.0,,1,1,ベルベデーレ,牡,4,55.0,柴田政人,2:06.7,5,,4.0,4.0,5.0,51.7,4.6,3.0,460.0,0.0,東,畠山重則,金原信彦,
19860501020711,198605010207,1986-01-26,1,5,東京,2,4歳新馬,,(馬齢),,,,(混),,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,2000,晴,良,,13:20,12.0,,7,11,スズジャクソン,牡,4,55.0,岡部幸雄,2:06.8,クビ,,4.0,5.0,9.0,51.6,8.5,4.0,458.0,0.0,東,高橋英夫,小紫芳夫,
19860501020705,198605010207,1986-01-26,1,5,東京,2,4歳新馬,,(馬齢),,,,(混),,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,2000,晴,良,,13:20,13.0,,4,5,タケデンブルッド,牡,4,55.0,田村正光,2:06.9,1/2,,10.0,12.0,14.0,50.7,98.4,14.0,480.0,0.0,東,元石孝昭,武市弘,
19860501020713,198605010207,1986-01-26,1,5,東京,2,4歳新馬,,(馬齢),,,,(混),,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,2000,晴,良,,13:20,14.0,,8,13,アキテル,牡,4,55.0,花松進,2:06.9,アタマ,,7.0,9.0,12.0,51.3,84.0,13.0,440.0,0.0,東,荒木静雄,魚住明,
19860501020801,198605010208,1986-01-26,1,5,東京,2,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,8,,4歳以上400万下,,,ダート,,左,,1600,晴,良,,13:55,1.0,,1,1,ノルトゼー,牝,7,54.0,嶋田功,1:40.1,,,,3.0,3.0,51.1,2.2,1.0,456.0,2.0,東,大久保勝,石田英雄,510.0
19860501020810,198605010208,1986-01-26,1,5,東京,2,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,8,,4歳以上400万下,,,ダート,,左,,1600,晴,良,,13:55,2.0,,6,10,ホッカイカチドキ,牡,7,56.0,小西一男,1:40.1,アタマ,,,9.0,7.0,50.5,7.0,3.0,446.0,0.0,東,小西登,石田允泉,200.0
19860501020804,198605010208,1986-01-26,1,5,東京,2,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,8,,4歳以上400万下,,,ダート,,左,,1600,晴,良,,13:55,3.0,,3,4,エーゲスポート,牝,5,54.0,柴田政人,1:40.2,1/2,,,6.0,7.0,50.9,8.7,4.0,462.0,4.0,東,野平好男,ターフ・スポート,130.0
19860501020815,198605010208,1986-01-26,1,5,東京,2,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,8,,4歳以上400万下,,,ダート,,左,,1600,晴,良,,13:55,4.0,,8,15,カツラギビゼン,牝,5,54.0,蛯沢誠治,1:40.6,2.1/2,,,3.0,4.0,51.5,13.0,6.0,440.0,0.0,東,成宮明光,藤田正蔵,77.0
19860501020808,198605010208,1986-01-26,1,5,東京,2,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,8,,4歳以上400万下,,,ダート,,左,,1600,晴,良,,13:55,5.0,,5,8,タケシバローレル,牡,5,56.0,中島敏文,1:40.7,1/2,,,11.0,10.0,50.8,40.1,11.0,432.0,8.0,東,藤本晋,渡辺祥一,51.0
19860501020802,198605010208,1986-01-26,1,5,東京,2,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,8,,4歳以上400万下,,,ダート,,左,,1600,晴,良,,13:55,6.0,,2,2,オンワードビュリー,牡,6,57.0,石神富士,1:40.7,アタマ,,,1.0,2.0,52.0,32.7,10.0,468.0,-2.0,東,中村貢,樫山ハル,
19860501020812,198605010208,1986-01-26,1,5,東京,2,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,8,,4歳以上400万下,,,ダート,,左,,1600,晴,良,,13:55,7.0,,7,12,マサシゲライズ,牡,5,56.0,坂井千明,1:40.9,1,,,11.0,12.0,51.0,16.7,7.0,456.0,8.0,東,内藤一雄,坂田正志,
19860501020807,198605010208,1986-01-26,1,5,東京,2,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,8,,4歳以上400万下,,,ダート,,左,,1600,晴,良,,13:55,8.0,,4,7,シズカファイター,牡,5,54.0,原田俊彦,1:40.9,クビ,,,6.0,6.0,51.7,100.1,14.0,468.0,2.0,東,坂本栄三,花川静子,
19860501020803,198605010208,1986-01-26,1,5,東京,2,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,8,,4歳以上400万下,,,ダート,,左,,1600,晴,良,,13:55,9.0,,2,3,ハグロダイオー,牡,8,56.0,上田悟,1:41.0,クビ,,,15.0,15.0,50.6,43.1,12.0,488.0,2.0,東,宮沢今朝,佐藤裕,
19860501020811,198605010208,1986-01-26,1,5,東京,2,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,8,,4歳以上400万下,,,ダート,,左,,1600,晴,良,,13:55,10.0,,6,11,サンプラッキー,セ,6,57.0,岡部幸雄,1:41.1,クビ,,,9.0,9.0,51.5,5.4,2.0,500.0,-2.0,東,松永勇,茂呂邦久,
19860501020805,198605010208,1986-01-26,1,5,東京,2,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,8,,4歳以上400万下,,,ダート,,左,,1600,晴,良,,13:55,11.0,,3,5,ダイヤイチバン,牝,5,54.0,黛幸弘,1:41.1,アタマ,,,8.0,10.0,51.7,18.8,8.0,418.0,-8.0,東,保田隆芳,菅原萬,
19860501020806,198605010208,1986-01-26,1,5,東京,2,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,8,,4歳以上400万下,,,ダート,,左,,1600,晴,良,,13:55,12.0,,4,6,ヤマサヒカリ,牡,7,56.0,斎藤仁作,1:41.3,1,,,2.0,1.0,52.6,103.5,15.0,492.0,6.0,東,野平富久,佐藤松雄,
19860501020814,198605010208,1986-01-26,1,5,東京,2,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,8,,4歳以上400万下,,,ダート,,左,,1600,晴,良,,13:55,13.0,,8,14,シバハピトオー,牡,5,53.0,岩戸孝樹,1:41.3,クビ,,,11.0,13.0,51.4,51.4,13.0,472.0,2.0,東,八木沢勝,小畑正雄,
19860501020809,198605010208,1986-01-26,1,5,東京,2,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,8,,4歳以上400万下,,,ダート,,左,,1600,晴,良,,13:55,14.0,,5,9,グリムスポート,牡,5,56.0,大崎昭一,1:41.3,ハナ,,,3.0,4.0,52.3,10.7,5.0,480.0,2.0,東,柴田寛,佐藤重治,
19860501020813,198605010208,1986-01-26,1,5,東京,2,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,8,,4歳以上400万下,,,ダート,,左,,1600,晴,良,,13:55,15.0,,7,13,スピードジェット,牡,5,56.0,細川英二,1:42.1,5,,,11.0,14.0,52.1,22.4,9.0,440.0,-4.0,東,相川勝敏,市川幸助,
19860501020905,198605010209,1986-01-26,1,5,東京,2,4歳以上オープン,,,,,(別定),(混),,,,,,,,,,,,,,,9,,アレキサンドライトS ,,,ダート,,左,,1400,晴,良,,14:30,1.0,,5,5,ロバリアアモン,牡,8,57.0,吉永正人,1:25.4,,,,5.0,5.0,49.6,4.1,3.0,486.0,4.0,東,松山吉三,菅浦一,1400.0
19860501020907,198605010209,1986-01-26,1,5,東京,2,4歳以上オープン,,,,,(別定),(混),,,,,,,,,,,,,,,9,,アレキサンドライトS ,,,ダート,,左,,1400,晴,良,,14:30,2.0,,7,7,エアハート,牝,6,54.0,柴田政人,1:25.6,1.1/4,,,1.0,1.0,50.3,10.1,5.0,464.0,4.0,東,伊藤竹男,伊達秀和,560.0
19860501020904,198605010209,1986-01-26,1,5,東京,2,4歳以上オープン,,,,,(別定),(混),,,,,,,,,,,,,,,9,,アレキサンドライトS ,,,ダート,,左,,1400,晴,良,,14:30,3.0,,4,4,チェリーフット,牡,5,56.0,中島敏文,1:25.9,1.3/4,,,2.0,2.0,50.3,4.5,4.0,478.0,2.0,東,藤本晋,岡本照三,350.0
19860501020906,198605010209,1986-01-26,1,5,東京,2,4歳以上オープン,,,,,(別定),(混),,,,,,,,,,,,,,,9,,アレキサンドライトS ,,,ダート,,左,,1400,晴,良,,14:30,4.0,,6,6,アズマゲインズ,牡,5,54.0,大崎昭一,1:25.9,クビ,,,6.0,6.0,49.8,3.1,2.0,438.0,-2.0,東,仲住芳雄,東牧場,210.0
19860501020902,198605010209,1986-01-26,1,5,東京,2,4歳以上オープン,,,,,(別定),(混),,,,,,,,,,,,,,,9,,アレキサンドライトS ,,,ダート,,左,,1400,晴,良,,14:30,5.0,,2,2,トチノニシキ,牝,5,53.0,蛯沢誠治,1:26.1,1.1/4,,,2.0,2.0,50.5,2.9,1.0,446.0,4.0,東,栗田博憲,早乙女光男,140.0
19860501020903,198605010209,1986-01-26,1,5,東京,2,4歳以上オープン,,,,,(別定),(混),,,,,,,,,,,,,,,9,,アレキサンドライトS ,,,ダート,,左,,1400,晴,良,,14:30,6.0,,3,3,ドウカンヤシマ,牡,7,61.0,柴崎勇,1:26.2,クビ,,,2.0,2.0,50.6,21.0,7.0,488.0,12.0,東,田中朋次,新井興業,
19860501020901,198605010209,1986-01-26,1,5,東京,2,4歳以上オープン,,,,,(別定),(混),,,,,,,,,,,,,,,9,,アレキサンドライトS ,,,ダート,,左,,1400,晴,良,,14:30,7.0,,1,1,ヨシカツイッセイ,牡,6,55.0,大塚栄三,1:27.8,10,,,6.0,7.0,51.8,19.6,6.0,464.0,4.0,東,吉野勇,一柳博志,
19860501021011,198605010210,1986-01-26,1,5,東京,2,4歳以上900万下,,,,,,,(ハンデ),,,,,,,,,,,,,,10,,青梅特別 ,,,ダート,,左,,2100,晴,良,,15:05,1.0,,8,11,キーラーオー,牡,5,55.0,岡部幸雄,2:12.2,,3.0,3.0,3.0,3.0,50.4,2.4,1.0,520.0,0.0,東,松永勇,常本梢隆,890.0
19860501021002,198605010210,1986-01-26,1,5,東京,2,4歳以上900万下,,,,,,,(ハンデ),,,,,,,,,,,,,,10,,青梅特別 ,,,ダート,,左,,2100,晴,良,,15:05,2.0,,2,2,グレイトモーリー,牡,7,58.5,郷原洋行,2:12.8,3.1/2,11.0,11.0,10.0,6.0,50.1,9.1,6.0,500.0,-4.0,東,秋山史郎,毛利喜久,360.0
19860501021007,198605010210,1986-01-26,1,5,東京,2,4歳以上900万下,,,,,,,(ハンデ),,,,,,,,,,,,,,10,,青梅特別 ,,,ダート,,左,,2100,晴,良,,15:05,3.0,,6,7,スキーボーイ,牡,5,53.0,岡山定夫,2:12.8,ハナ,4.0,4.0,3.0,3.0,51.0,6.6,2.0,482.0,2.0,東,秋山史郎,市川コウ一,220.0
19860501021001,198605010210,1986-01-26,1,5,東京,2,4歳以上900万下,,,,,,,(ハンデ),,,,,,,,,,,,,,10,,青梅特別 ,,,ダート,,左,,2100,晴,良,,15:05,4.0,,1,1,フジシルバー,牡,7,57.0,上田悟,2:13.4,3.1/2,2.0,2.0,2.0,2.0,51.8,8.7,5.0,494.0,16.0,東,宮沢今朝,藤代由太郎,130.0
19860501021005,198605010210,1986-01-26,1,5,東京,2,4歳以上900万下,,,,,,,(ハンデ),,,,,,,,,,,,,,10,,青梅特別 ,,,ダート,,左,,2100,晴,良,,15:05,5.0,,5,5,シュトローム,牝,7,53.0,加藤和宏,2:13.5,1/2,10.0,9.0,9.0,6.0,51.1,7.2,4.0,468.0,-2.0,東,二本柳俊,佐伯一郎次,89.0
19860501021008,198605010210,1986-01-26,1,5,東京,2,4歳以上900万下,,,,,,,(ハンデ),,,,,,,,,,,,,,10,,青梅特別 ,,,ダート,,左,,2100,晴,良,,15:05,6.0,,7,8,レオシンボリ,牡,5,53.0,柴田政人,2:14.0,3,5.0,5.0,5.0,5.0,52.0,6.7,3.0,478.0,6.0,東,野平祐二,和田共弘,
19860501021009,198605010210,1986-01-26,1,5,東京,2,4歳以上900万下,,,,,,,(ハンデ),,,,,,,,,,,,,,10,,青梅特別 ,,,ダート,,左,,2100,晴,良,,15:05,7.0,,7,9,スズイーグル,牡,7,53.0,柏崎正次,2:14.5,3,9.0,7.0,7.0,8.0,52.2,40.1,11.0,460.0,-2.0,東,山崎彰義,小紫芳夫,
19860501021004,198605010210,1986-01-26,1,5,東京,2,4歳以上900万下,,,,,,,(ハンデ),,,,,,,,,,,,,,10,,青梅特別 ,,,ダート,,左,,2100,晴,良,,15:05,8.0,,4,4,トウカンフリート,牡,7,56.0,増沢末夫,2:14.7,1.1/2,7.0,7.0,8.0,10.0,52.2,15.6,8.0,488.0,-2.0,東,浅野武志,関口量三,
19860501021003,198605010210,1986-01-26,1,5,東京,2,4歳以上900万下,,,,,,,(ハンデ),,,,,,,,,,,,,,10,,青梅特別 ,,,ダート,,左,,2100,晴,良,,15:05,9.0,,3,3,カリスタホーク,牡,9,55.0,加賀武見,2:15.0,1.3/4,8.0,6.0,5.0,8.0,53.0,22.2,9.0,508.0,8.0,東,阿部新生,原田享,
19860501021010,198605010210,1986-01-26,1,5,東京,2,4歳以上900万下,,,,,,,(ハンデ),,,,,,,,,,,,,,10,,青梅特別 ,,,ダート,,左,,2100,晴,良,,15:05,10.0,,8,10,ファステスト,牡,5,52.0,田村正光,2:15.5,3,1.0,1.0,1.0,1.0,53.9,28.2,10.0,486.0,6.0,東,奥平真治,鈴木勇太郎,
19860501021006,198605010210,1986-01-26,1,5,東京,2,4歳以上900万下,,,,,,,(ハンデ),,,,,,,,,,,,,,10,,青梅特別 ,,,ダート,,左,,2100,晴,良,,15:05,,中,6,6,レーシングシールド,牡,5,54.0,中舘英二,,,,,5.0,9.0,,10.6,7.0,486.0,2.0,東,加藤修甫,荻伏牧場レーシング・クラブ,
19860501021108,198605010211,1986-01-26,1,5,東京,2,4歳オープン,,,牝,,(別定),,,,,,,,,,,,,,,,11,21.0,デイリー杯クイーンC,G3,,芝,,左,,1600,晴,良,,15:45,1.0,,8,8,スーパーショット,牝,4,53.0,増沢末夫,1:35.5,,,,2.0,2.0,48.1,19.3,5.0,516.0,0.0,東,森安弘昭,小原巖,2700.0
19860501021103,198605010211,1986-01-26,1,5,東京,2,4歳オープン,,,牝,,(別定),,,,,,,,,,,,,,,,11,21.0,デイリー杯クイーンC,G3,,芝,,左,,1600,晴,良,,15:45,2.0,,3,3,キャニオンシロー,牝,4,53.0,津曲幸夫,1:35.8,2,,,5.0,4.0,48.0,31.4,7.0,458.0,-2.0,東,田村駿仁,西山正行,1100.0
19860501021101,198605010211,1986-01-26,1,5,東京,2,4歳オープン,,,牝,,(別定),,,,,,,,,,,,,,,,11,21.0,デイリー杯クイーンC,G3,,芝,,左,,1600,晴,良,,15:45,3.0,,1,1,キリショウリ,牝,4,53.0,嶋田功,1:35.9,1/2,,,7.0,7.0,47.9,28.0,6.0,408.0,-2.0,東,栗田博憲,新冠キタノ牧場,680.0
19860501021106,198605010211,1986-01-26,1,5,東京,2,4歳オープン,,,牝,,(別定),,,,,,,,,,,,,,,,11,21.0,デイリー杯クイーンC,G3,,芝,,左,,1600,晴,良,,15:45,4.0,,6,6,メジロラモーヌ,牝,4,54.0,柏崎正次,1:36.5,3.1/2,,,2.0,2.0,49.1,1.2,1.0,458.0,0.0,東,奥平真治,メジロ牧場,410.0
19860501021107,198605010211,1986-01-26,1,5,東京,2,4歳オープン,,,牝,,(別定),,,,,,,,,,,,,,,,11,21.0,デイリー杯クイーンC,G3,,芝,,左,,1600,晴,良,,15:45,5.0,,7,7,チュウオーサリー,牝,4,53.0,蛯沢誠治,1:36.6,1/2,,,1.0,1.0,49.3,34.0,8.0,434.0,4.0,東,栗田博憲,中央牧場,270.0
19860501021102,198605010211,1986-01-26,1,5,東京,2,4歳オープン,,,牝,,(別定),,,,,,,,,,,,,,,,11,21.0,デイリー杯クイーンC,G3,,芝,,左,,1600,晴,良,,15:45,6.0,,2,2,ダイナエイコーン,牝,4,53.0,岡部幸雄,1:36.6,アタマ,,,9.0,7.0,48.4,5.9,2.0,460.0,0.0,東,高橋祥泰,社台レースホース,
19860501021105,198605010211,1986-01-26,1,5,東京,2,4歳オープン,,,牝,,(別定),,,,,,,,,,,,,,,,11,21.0,デイリー杯クイーンC,G3,,芝,,左,,1600,晴,良,,15:45,7.0,,5,5,カツダイナミック,牝,4,53.0,的場均,1:36.7,クビ,,,4.0,5.0,49.0,12.0,4.0,460.0,-2.0,東,和田正道,勝本正男,
19860501021109,198605010211,1986-01-26,1,5,東京,2,4歳オープン,,,牝,,(別定),,,,,,,,,,,,,,,,11,21.0,デイリー杯クイーンC,G3,,芝,,左,,1600,晴,良,,15:45,8.0,,8,9,ロイヤルシルキー,牝,4,53.0,柴田政人,1:36.9,1.1/2,,,7.0,9.0,48.9,10.0,3.0,446.0,2.0,東,中尾銑治,シルク,
19860501021104,198605010211,1986-01-26,1,5,東京,2,4歳オープン,,,牝,,(別定),,,,,,,,,,,,,,,,11,21.0,デイリー杯クイーンC,G3,,芝,,左,,1600,晴,良,,15:45,9.0,,4,4,フローリック,牝,4,53.0,加賀武見,1:37.4,3,,,5.0,5.0,49.6,213.2,9.0,424.0,0.0,東,阿部新生,岡田義一,
19860501021208,198605010212,1986-01-26,1,5,東京,2,4歳以上900万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,左,,1600,晴,良,,16:20,1.0,,4,8,ワカサドンソー,牝,6,55.0,徳吉一己,1:39.1,,,,10.0,9.0,51.0,2.0,1.0,486.0,0.0,東,森末之助,渡辺完爾,660.0
19860501021212,198605010212,1986-01-26,1,5,東京,2,4歳以上900万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,左,,1600,晴,良,,16:20,2.0,,6,12,シャコーミキスキー,牝,5,54.0,田村正光,1:39.2,1/2,,,7.0,5.0,51.5,6.9,2.0,480.0,2.0,東,矢野照正,シャコー,260.0
19860501021207,198605010212,1986-01-26,1,5,東京,2,4歳以上900万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,左,,1600,晴,良,,16:20,3.0,,4,7,トウヤイメージ,牝,5,54.0,柏崎正次,1:39.2,ハナ,,,2.0,2.0,52.3,19.3,7.0,470.0,6.0,東,古賀末喜,高木敏盛,170.0
19860501021206,198605010212,1986-01-26,1,5,東京,2,4歳以上900万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,左,,1600,晴,良,,16:20,4.0,,3,6,マイベルサンシー,牝,6,52.0,柴田善臣,1:39.3,クビ,,,10.0,9.0,51.2,7.8,4.0,454.0,-4.0,東,佐々木亜,森滋,100.0
19860501021213,198605010212,1986-01-26,1,5,東京,2,4歳以上900万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,左,,1600,晴,良,,16:20,5.0,,7,13,ホッカイセイザン,牝,5,54.0,的場均,1:39.3,クビ,,,15.0,14.0,50.1,21.2,8.0,434.0,-4.0,東,石栗龍雄,高木繁光,66.0
19860501021216,198605010212,1986-01-26,1,5,東京,2,4歳以上900万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,左,,1600,晴,良,,16:20,6.0,,8,16,ゴーゴークイン,牝,6,53.0,木幡初広,1:39.5,1.1/2,,,8.0,5.0,51.7,10.2,5.0,520.0,-2.0,東,松山康久,西田鉄男,
19860501021215,198605010212,1986-01-26,1,5,東京,2,4歳以上900万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,左,,1600,晴,良,,16:20,7.0,,8,15,マグママール,牝,5,54.0,柴田政人,1:39.9,2.1/2,,,1.0,1.0,53.3,7.5,3.0,470.0,0.0,東,伊藤竹男,加藤勝秀,
19860501021211,198605010212,1986-01-26,1,5,東京,2,4歳以上900万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,左,,1600,晴,良,,16:20,8.0,,6,11,モリユウエル,牝,5,53.0,中舘英二,1:39.9,ハナ,,,16.0,15.0,50.5,30.7,10.0,442.0,2.0,東,鈴木勝美,上水清氏,
19860501021210,198605010212,1986-01-26,1,5,東京,2,4歳以上900万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,左,,1600,晴,良,,16:20,9.0,,5,10,ドンフォンテン,牝,7,51.0,玉井智光,1:40.1,1,,,14.0,12.0,51.8,45.0,12.0,448.0,-4.0,東,大久保勝,吉橋計,
19860501021205,198605010212,1986-01-26,1,5,東京,2,4歳以上900万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,左,,1600,晴,良,,16:20,10.0,,3,5,タケデンウイング,牝,6,55.0,増沢末夫,1:40.1,ハナ,,,13.0,12.0,51.9,56.6,14.0,428.0,-2.0,東,元石孝昭,武市弘,
19860501021203,198605010212,1986-01-26,1,5,東京,2,4歳以上900万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,左,,1600,晴,良,,16:20,11.0,,2,3,レッドアイ,牝,5,54.0,東信二,1:40.2,3/4,,,9.0,9.0,52.3,48.4,13.0,448.0,2.0,東,久恒久夫,小畑安雄,
19860501021202,198605010212,1986-01-26,1,5,東京,2,4歳以上900万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,左,,1600,晴,良,,16:20,12.0,,1,2,ミツワランド,牝,5,54.0,橋口満朗,1:40.5,1.3/4,,,5.0,5.0,52.9,85.2,15.0,482.0,4.0,東,佐藤嘉秋,高橋昌作,
19860501021214,198605010212,1986-01-26,1,5,東京,2,4歳以上900万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,左,,1600,晴,良,,16:20,13.0,,7,14,ヤングパンサー,牝,5,54.0,嶋田功,1:40.6,1/2,,,4.0,3.0,53.1,43.1,11.0,458.0,6.0,東,前田禎,樋口和弘,
19860501021201,198605010212,1986-01-26,1,5,東京,2,4歳以上900万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,左,,1600,晴,良,,16:20,14.0,,1,1,マイクシロー,牝,6,55.0,吉沢宗一,1:40.7,3/4,,,5.0,3.0,53.1,14.6,6.0,464.0,2.0,東,八木沢勝,西山正行,
19860501021209,198605010212,1986-01-26,1,5,東京,2,4歳以上900万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,左,,1600,晴,良,,16:20,15.0,,5,9,ダイナフリーウェイ,牝,5,51.0,谷中公一,1:42.9,大,,,10.0,15.0,54.3,142.2,16.0,430.0,6.0,東,二本柳俊,吉田照哉,
19860501021204,198605010212,1986-01-26,1,5,東京,2,4歳以上900万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,左,,1600,晴,良,,16:20,16.0,,2,4,ボールドピリカ,牝,5,54.0,南田美知,1:43.2,2,,,2.0,5.0,56.3,28.8,9.0,446.0,-2.0,東,中野隆良,森滋,
19860501030105,198605010301,1986-02-01,1,5,東京,3,4歳400万下,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳400万下,,,ダート,,左,,1700,小雨,良,,10:00,1.0,,5,5,トウホーエイト,牝,4,53.0,増沢末夫,1:47.8,,,3.0,3.0,4.0,52.3,2.3,1.0,452.0,2.0,東,佐藤林次,原井義雄,500.0
19860501030107,198605010301,1986-02-01,1,5,東京,3,4歳400万下,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳400万下,,,ダート,,左,,1700,小雨,良,,10:00,2.0,,7,7,アズマアロウマ,牝,4,53.0,蛯沢誠治,1:47.8,クビ,,2.0,2.0,2.0,52.5,6.4,4.0,446.0,-6.0,東,仲住芳雄,東牧場,200.0
19860501030104,198605010301,1986-02-01,1,5,東京,3,4歳400万下,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳400万下,,,ダート,,左,,1700,小雨,良,,10:00,3.0,,4,4,シュンハクリュウ,牡,4,55.0,東信二,1:48.1,1.3/4,,3.0,5.0,5.0,52.4,4.9,3.0,446.0,8.0,東,境征勝,板波俊太郎,130.0
19860501030102,198605010301,1986-02-01,1,5,東京,3,4歳400万下,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳400万下,,,ダート,,左,,1700,小雨,良,,10:00,4.0,,2,2,クラシックガバナー,牝,4,53.0,菅原泰夫,1:48.3,1.1/4,,3.0,3.0,3.0,52.8,3.2,2.0,464.0,14.0,東,本郷重彦,中谷初子,75.0
19860501030106,198605010301,1986-02-01,1,5,東京,3,4歳400万下,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳400万下,,,ダート,,左,,1700,小雨,良,,10:00,5.0,,6,6,バーニングダイナ,牡,4,52.0,柴田善臣,1:48.6,2,,6.0,5.0,5.0,52.9,7.0,5.0,514.0,4.0,東,栗田博憲,社台レースホース,50.0
